January,February,March,April,May,June,July,August,September,October,November,December
4.35E-02,2.01E-02,0.346886,4.32E-06,2.29E-01,2.03E-05,0.116144,7.65E-06,0.0414175,9.41E-02,0.0734388,0.0322372
0.050421,1.47E-01,1.65E-05,1.21E-05,1.42E-05,0.0721857,0.497016,9.18E-06,0.11403,6.01E-02,0.095103,0.0693486
0.000121101,0.0678472,1.75E-01,1.78E-01,3.21E-06,2.04E-05,2.62E-02,0.0873383,1.04E-05,7.66E-05,0.0362649,3.19E-05
5.45E-05,8.44E-06,0.00539464,0.105561,1.20E-01,0.128406,8.24E-06,1.34E-05,1.24E-05,2.57E-05,8.78E-02,9.29E-05
6.42E-02,1.18E-01,1.03427,7.16E-06,2.26E-01,1.20E-01,2.77E-05,1.34E-01,3.45E-02,0.0337464,5.62E-02,5.21E-02
0.0672316,0.102432,0.120709,0.12459,3.90E-02,6.00E-05,0.135442,2.45E-01,0.660558,0.035492,2.16E-01,0.107048
0.12682,1.01E-01,0.0915909,3.54E-03,0.109997,0.0654706,0.0730811,1.08E-05,0.0952867,2.11E-01,6.01E-05,1.02E-01
8.84E-02,0.022495,2.75E-02,1.71E-05,0.132446,0.0172655,2.21E-01,0.0470454,0.0595242,8.88E-01,1.72E-05,2.16E-01
2.11E-05,1.21E-04,4.97E-05,0.0254504,6.79E-06,1.30E-01,0.0261494,1.80E-05,3.86E-05,0.109263,3.95E-05,1.47E-01
0.224366,0.107389,8.73E-08,1.13E-05,0.145158,2.18E-01,0.107763,0.0333439,0.00895262,0.000121974,0.0191778,8.41E-06
1.07E-02,0.000105199,0.00606865,1.22E-05,2.48E-02,0.0659239,0.1219,1.14E-05,0.134943,2.41E-02,0.00801573,0.0583663
3.26E-01,0.0497623,0.0568715,0.0163266,1.14E-01,4.22E-06,0.0632184,0.236235,0.0571138,0.0611783,0.10777,4.92E-05
4.26E-05,1.71E-01,0.0995479,0.145371,3.41E-05,6.54E-02,6.06E-02,0.106263,7.57E-03,0.000535768,0.00698925,1.10E-01
5.99E-02,0.137387,3.56E-02,0.18491,2.12E-05,0.0706954,8.15E-03,0.177065,0.155274,3.71E-05,7.59E-02,0.220248
0.215117,0.0533455,1.26E-05,2.12E-02,1.66E-01,6.73E-02,0.0407827,0.00725198,0.176665,5.00E-01,0.0196136,0.0921466
2.78E-02,0.237794,0.13558,0.119988,9.43E-02,0.00318739,2.90E-02,2.14E-06,2.79E-05,4.81E-02,0.907239,0.0402874
3.23E-03,0.124088,1.33E-01,0.0649693,3.93E-05,2.83E-05,2.09E-05,0.199986,0.0572532,1.14E-01,0.860613,2.50E-06
1.01E-01,1.99E-05,0.076999,0.0481439,4.20E-06,1.41E-02,1.54E-01,6.89E-06,6.38E-06,1.34E-01,1.42E-01,0.00612096
6.99E-05,0.0466209,2.26E-05,0.198412,0.157896,8.98E-06,0.0707544,0.0329876,1.06E-06,4.61E-05,0.116785,5.42E-06
2.38E-01,1.15E-01,0.140019,0.0989954,0.160374,1.91E-01,0.0282666,0.14179,3.74E-03,8.50E-07,0.855123,0.013116
6.99E-05,7.37E-02,0.00735092,1.13E-01,0.110232,0.01269,0.0828145,1.51E-05,1.08E-01,0.132543,0.0899214,0.0879517
1.46E-01,4.30E-05,0.0320823,0.139956,0.000838689,5.56E-03,2.09E-01,0.21504,5.59E-02,1.23E-05,3.45E-02,0.1397
6.79E-06,0.826439,0.118547,0.0604465,1.98E-01,0.639326,2.52E-01,0.244612,0.112336,1.81E-02,0.0894571,1.89E-01
6.89E-02,5.97E-06,0.0475534,1.16E-01,3.12E-02,1.69E-04,8.91E-02,7.44E-06,0.125532,6.08E-01,2.59E-05,0.132465
7.78E-05,0.123342,0.0914378,0.799198,0.00516107,8.44E-02,9.74E-01,0.105979,3.17E-02,0.106729,2.14E-01,5.85E-02
9.26E-02,4.79E-02,4.65E-02,1.57E-05,7.89E-06,0.615439,1.32E-01,0.0802695,0.0820465,3.53E-02,1.31E-01,0.0816664
6.72E-05,6.69E-06,5.28E-06,1.60E-05,5.24E-07,1.91E-05,0.0965184,1.18E-01,1.86E-05,8.64E-02,0.0673353,9.00E-03
4.56E-05,1.86E-05,5.14E-05,0.901867,1.17E-05,7.24E-03,1.08E-02,0.125317,2.46E-01,1.09E-01,2.40E-04,0.126142
0.0160472,0.082201,1.51E-02,0.162604,0.043028,2.22E-01,2.71E-01,0.0918186,3.42E-01,0.110248,0.137759,0.15755
1.04E-01,0.0251002,0.0218424,0.000864036,9.34E-02,0.0141,0.0950838,0.0324825,0.0132505,0.0283593,0.0649201,2.44E-05
1.70E-01,0.0758586,0.0826599,7.34E-02,4.61E-02,1.51E-01,0.10501,0.051502,0.238191,0.556579,0.0813621,1.10E-05
4.25E-05,0.130939,2.25E-02,2.33E-01,0.0273995,1.16E-06,0.106756,0.1376,3.08E-05,5.33E-05,0.114805,0.187992
8.47E-02,0.158855,0.738749,0.0750716,0.239193,6.72E-02,1.82E-05,5.91E-02,3.17E-01,2.34E-05,1.38E-01,0.103765
1.71E-01,0.140232,7.13E-05,0.0711866,4.18E-06,9.23E-02,5.95E-06,0.0367261,0.121542,3.40E-02,0.0994649,8.31E-05
0.0230872,4.40E-05,7.64E-06,0.0760552,0.0474383,1.98E-01,0.0108911,1.22E-01,0.108301,4.88E-05,5.61E-05,0.0861216
7.18E-03,0.114549,8.97E-02,0.0692754,0.0104305,2.38E-01,0.0615113,0.110463,1.91E-05,1.23E-05,0.074131,1.00E-01
6.95E-02,0.0414063,0.0652047,4.38E-06,0.236794,2.03E-01,0.091306,1.76E-05,5.57E-06,1.95E-05,0.100338,0.0564084
8.91E-02,0.0131451,0.0736457,0.158128,0.144799,9.92E-02,0.24281,0.239619,9.36E-02,0.113603,1.24E-02,0.0368615
1.86E-01,0.0140113,8.99E-02,0.222856,8.54E-02,0.0283921,1.94E-05,1.90E-02,2.49E-05,1.41E-01,0.0839445,0.0687334
1.79E-04,0.118554,0.000138863,0.0320713,1.76E-05,3.94E-05,1.38E-01,2.60E-02,4.84E-06,6.82E-04,0.1466,1.08E-01
6.87E-02,4.04E-02,0.0257111,0.114418,0.212698,4.04E-06,0.0729365,3.66E-05,5.64E-02,8.24E-02,9.41E-06,6.51E-05
0.00546936,1.98E-01,0.0298978,0.00432643,0.0382499,0.0407655,1.29E-01,1.30E-01,0.179704,1.91E-02,0.0145948,0.00143633
1.27E-01,1.66E-02,0.218696,1.26E-01,0.0183462,1.38E-02,0.145799,0.179747,2.13E-01,8.03E-02,0.10505,0.132593
1.05E-01,6.10E-03,3.09E-05,0.0603974,1.98E-05,1.10E-01,3.59E-02,2.08E-06,5.81E-02,8.41E-02,6.78E-05,0.128762
1.97E-01,0.0685945,0.133495,2.22E-02,0.174364,2.97E-05,5.84E-02,1.41E-01,0.102974,1.21E-01,1.46E-01,0.00690124
7.98E-02,0.114319,0.0368932,3.49E-02,0.0648599,0.708627,0.232242,4.92E-06,8.68E-02,1.92E-04,9.41E-05,0.113478
2.67E-02,0.0863035,1.33E-01,2.74E-02,8.46E-02,3.83E-05,2.69E-05,5.09E-06,0.0861668,1.13E-01,1.57E-05,2.23E-05
3.67E-05,1.25E-01,0.0844432,0.0111739,0.0489405,0.065344,0.383978,0.19186,2.63E-02,1.14E-01,4.48E-05,3.61E-02
0.164149,0.00681941,0.0246181,0.0322669,0.0358912,9.80E-02,0.0583997,0.0350036,8.70E-06,1.66E-01,0.000346631,0.0146566
0.0954056,1.04E-01,4.83E-05,0.160056,3.66E-05,0.0678043,0.0476456,1.19E-05,1.22E-05,0.000181188,6.40E-05,0.0740849
9.75E-02,0.0545634,0.0608529,0.210334,0.123954,1.02E-02,1.27E-01,0.0046681,2.51E-01,1.02E-01,4.95E-05,0.0625745
0.13247,3.66E-05,0.00489006,5.30E-06,0.00562669,0.0801029,1.73E-02,2.72E-05,0.0466257,1.42E-01,0.186817,0.032972
0.000101151,0.0567298,0.0633909,0.0627798,2.32E-05,1.17E-01,8.48E-03,0.125918,0.140079,5.64E-02,0.114767,0.734666
5.87E-02,9.72E-02,2.17E-02,0.129405,0.0268198,0.105316,0.692857,1.94E-05,0.0465142,0.240192,6.91E-05,8.27E-05
0.0343194,6.29E-05,7.11E-02,0.206376,0.250398,3.67E-05,1.10E-05,2.39E-05,0.0359695,4.31E-03,0.0122476,0.0001679
7.29E-02,2.15E-01,8.61E-02,6.12E-05,4.66E-03,0.0703589,1.19E-02,1.03E-01,1.56E-06,0.183566,3.98E-02,0.0267371
0.889841,0.111682,8.91E-02,0.153817,0.122355,0.240589,2.55E-06,0.00743267,1.33E-01,0.0217106,1.90E-01,0.358579
1.16E-01,1.20E-01,1.90E-01,0.0480352,8.38E-02,0.184132,0.111666,4.15E-05,1.46E-01,1.95E-02,1.32E-01,1.77E-04
0.011617,8.06E-06,6.83E-02,2.93E-06,0.0317174,7.75E-01,0.211884,0.0911041,6.23E-06,2.01E-05,0.0952206,0.0544624
6.81E-02,0.0148064,3.67E-02,0.0679192,5.44E-05,3.54E-05,0.060135,0.0513689,2.47E-01,0.0820089,6.81E-02,0.122442
3.59E-02,0.11761,7.19E-02,0.0988703,4.13E-05,0.0341238,0.119082,1.39E-05,0.0280566,0.708026,2.27E-04,0.0508303
4.38E-05,1.62E-04,0.103284,2.80E-05,1.17E-01,7.91E-05,0.0248392,0.234091,3.17E-06,0.061328,0.213917,2.85E-05
6.37E-05,2.80E-05,4.30E-02,1.35E-01,5.56E-03,2.17E-01,7.49E-02,1.84E-05,1.26E-01,4.14E-05,0.0515071,4.56E-02
4.18E-01,0.144402,0.0327846,0.0460468,0.108815,3.01E-05,0.252485,0.0974369,0.0886071,7.22E-05,2.43E-01,0.0616119
0.0269734,0.0401835,0.00162358,0.132701,4.29E-02,7.39E-02,2.26E-02,0.0108744,4.80E-03,0.0543872,0.0995613,3.77E-06
0.0256648,0.18725,0.131899,0.0193435,0.0448761,9.69E-02,8.39E-02,3.76E-02,0.0166615,8.97E-02,1.22E-01,6.81E-02
2.46E-05,0.00011568,0.139278,1.20E-01,3.49E-05,0.147349,0.0733059,1.46E-01,0.138228,8.16E-02,0.0405646,1.38E-01
0.0832802,1.44E-02,0.0524078,9.38E-03,1.48E-05,4.66E-05,0.0465211,5.49E-02,0.0616461,0.179993,0.0946039,0.17568
7.48E-02,0.0882115,1.00E-01,0.154336,0.104068,0.804711,0.174735,0.241735,0.137603,0.0151071,0.143915,0.0951043
0.161611,0.142018,0.124332,0.110536,0.0554222,0.0117008,2.00E-05,0.0419319,1.62E-05,0.130926,7.12E-05,5.75E-06
3.12E-05,8.99E-01,0.000102811,4.03E-02,2.11E-01,0.0290078,0.0865165,4.56E-05,0.20001,4.15E-05,2.29E-05,6.17E-02
0.0507052,0.0447883,0.100514,0.176068,0.0845883,0.0661743,1.87E-02,3.54E-02,2.64E-03,0.0544523,3.69E-03,0.0496052
5.49E-02,0.115555,1.38E-05,1.80E-01,0.210066,0.00162409,0.0719416,4.14E-05,1.80E-06,0.0263592,4.25E-05,0.0943246
2.01E-01,8.15E-05,1.03E-01,0.132666,2.39E-05,0.110701,6.09E-06,0.026871,2.38E-05,0.0846946,0.253252,0.0334784
3.54E-02,2.48E-01,4.09E-06,0.180372,0.0775531,0.00355542,1.21E-02,0.0374049,0.232605,0.0807897,1.83E-01,0.777643
9.81E-02,0.122607,8.08E-06,1.12E-01,5.09E-02,8.76E-02,9.71E-03,0.0304261,6.28E-06,3.52E-05,9.55E-06,1.55E-01
3.10E-05,1.16E-01,0.0508953,1.07E-01,0.703029,0.71703,3.95E-02,0.0570087,3.95E-07,0.176448,0.0991043,0.0246064
3.30E-02,0.161301,0.0385584,1.85E-05,2.08E-02,9.67E-02,0.0897635,1.33E-01,0.0124469,8.84E-05,1.66E-05,0.0377355
4.00E-05,0.0143956,1.67E-05,0.113213,0.110422,1.15E-05,0.100787,0.00460642,1.37E-01,5.06E-02,0.137872,0.0158748
5.98E-02,0.00626138,0.121464,1.77E-05,0.0200863,2.30E-06,5.34E-02,1.70E-05,4.02E-03,0.134662,1.34E-02,0.0244298
0.0255337,0.049352,0.0634542,0.116645,2.70E-05,0.189314,8.47E-06,2.08E-01,0.854932,0.104045,6.08E-01,0.0270345
0.108649,0.00949178,2.15E-05,2.63E-05,4.22E-01,2.65E-05,0.0491852,0.119608,1.87E-01,1.83E-02,0.18842,0.00019566
0.0442418,0.0143295,0.120038,4.18E-02,1.31E-01,0.158019,8.54E-06,0.00511244,0.00190455,0.0246074,4.95E-05,0.0420219
2.38E-05,2.16E-01,1.07E-01,0.131873,0.0502532,0.00487272,1.68E-05,2.10E-02,0.05746,0.317181,3.98E-06,0.0926428
0.151986,0.000248893,0.196653,1.87E-01,7.94E-07,3.86E-01,4.59E-05,7.76E-06,1.50E-05,9.96E-06,0.0113593,0.0515054
3.34E-05,1.66E-01,1.37E-01,2.26E-05,0.0889145,1.47E-01,8.19E-02,2.29E-01,0.244961,7.55E-02,1.41E-01,0.00837153
6.68E-06,1.47E-01,0.0482568,6.23E-02,3.71E-05,0.0153531,6.44E-06,4.02E-07,0.0884726,2.84E-03,0.129378,0.103145
2.34E-02,5.02E-06,0.207288,0.22965,2.00E-01,0.0873714,0.020483,0.0235804,1.42E-01,0.0504608,0.209622,0.125074
2.47E-02,0.224787,1.53E-05,3.03E-02,2.88E-02,0.103237,0.0344488,4.77E-06,0.247574,1.16E-01,8.78E-02,0.0869924
2.75E-05,8.39E-05,1.26E-05,6.11E-02,4.44E-02,1.39E-01,1.39E-01,3.50E-05,0.0378439,1.15E-05,1.30E-01,1.38E-01
1.87E-01,0.0523873,1.62E-01,0.00709734,0.0212103,2.29E-05,0.244065,6.83E-02,0.0468718,1.56E-01,0.0046802,3.18E-05
4.97E-03,0.0032229,3.91E-02,0.0999434,0.00134821,0.0908391,0.0525267,0.0589766,0.173969,0.0160908,0.0237526,8.90E-05
0.138501,5.97E-02,0.0375439,2.34E-01,0.109925,3.84E-01,3.10E-02,0.000919237,0.0498,0.00684833,0.0850725,3.50E-02
0.00515738,1.27E-01,0.0242366,1.64E-02,0.247173,8.98E-02,0.411411,4.78E-06,0.0747279,9.77E-05,0.157249,0.54369
5.62E-02,1.71E-02,0.102733,0.0196043,0.0294267,3.74E-05,1.35E-01,0.0745606,0.0312305,0.165947,0.100015,0.0237276
1.20E-01,2.38E-05,6.66E-02,0.249701,3.65E-02,1.84E-01,0.083608,8.84E-02,0.813311,1.82E-05,0.04197,0.0527901
0.0995077,5.01E-06,0.133455,0.0934926,0.00886306,4.86E-02,8.19E-02,1.43E-01,1.14E-05,6.02E-02,1.95E-05,9.71E-02
0.0078766,0.128046,0.0622833,1.03E-01,5.02E-05,0.242364,0.03687,0.0123237,0.100509,2.46E-05,0.140437,0.214905
2.96E-02,0.0600212,2.23E-03,6.57E-02,3.10E-05,0.0805361,8.05E-02,1.06E-01,0.217994,1.27E-01,0.0217067,1.44E-02
0.0938838,3.29E-05,1.35E-01,2.08E-03,0.114344,0.0260184,0.104524,2.46E-01,7.46E-06,5.23E-06,0.170528,8.95E-02
2.56E-02,0.000101457,4.45E-06,7.57E-05,4.92E-06,1.16E-01,2.42E-05,2.27E-05,5.52E-05,0.0413148,0.0677324,8.46E-02
3.85E-02,0.139942,0.208067,3.76E-05,0.0324898,0.135689,1.29E-01,7.14E-02,1.75E-01,0.103127,0.12136,0.0884407
0.183465,0.164693,3.39E-02,0.035689,1.86E-02,7.60E-02,3.27E-02,8.72E-05,0.138857,0.0967363,0.0399222,7.70E-02
1.95E-01,0.200027,2.37E-01,0.107151,0.0827224,0.0411633,0.137381,0.0607515,0.0171635,1.38E-05,1.11E-01,4.33E-02
5.40E-01,4.44E-06,0.0729905,2.16E-02,8.39E-02,0.167035,0.0141749,4.03E-02,0.0103423,1.14E-01,0.0713323,3.60E-05
3.23E-02,5.05E-05,0.0516961,2.55E-05,0.132711,0.0344098,7.51E-06,5.43E-05,5.81E-02,0.129015,6.13E-05,0.0962045
4.86E-06,0.0833566,6.61E-02,4.99E-02,2.86E-02,3.79E-02,1.02E-01,9.31E-02,2.58E-05,0.957857,1.40E-02,2.81E-05
0.0810362,0.14105,0.000350179,8.40E-06,0.106292,1.22E-01,0.0338923,0.135161,0.119124,9.10E-02,0.000203348,0.00429201
6.63E-02,6.27E-05,0.0150844,4.99E-05,0.199514,0.143448,0.0379934,8.93E-02,5.21E-06,0.0222241,6.40E-05,2.66E-03
1.56E-01,0.143572,0.00402158,0.0752336,6.17E-02,1.20E-05,0.127359,3.54E-05,0.144206,2.58E-02,0.0129649,1.01E-01
2.17E-04,0.0629423,0.135887,1.19E-01,0.0405949,0.0716113,2.53E-06,4.35E-01,0.088892,0.171795,0.143222,0.0533615
0.145214,6.22E-02,1.28E-01,0.0847234,0.107817,6.60E-02,1.57E-05,4.51E-02,1.17E-01,0.231695,5.22E-02,9.86E-02
1.24E-01,0.0537765,0.117342,5.30E-03,9.50E-02,1.08E-01,0.0808723,0.0874196,8.12E-06,2.08E-02,0.0749364,1.16E-01
2.74E-02,5.82E-06,0.20172,0.0656596,0.0150375,0.112991,0.244937,0.0224357,0.00526924,0.0173497,1.64E-05,2.13E-05
1.12E-01,0.0428531,3.56E-02,0.0788088,1.89E-05,0.0478629,1.19E-01,0.166177,5.99E-03,1.01E+00,1.19E-01,7.21E-02
1.17E-01,2.14E-02,0.0731981,0.115799,1.13E-01,2.07E-01,8.73E-06,2.36E-05,1.63E-06,1.87E-02,0.00401048,1.33E-01
1.47E-02,0.0912127,0.0224789,3.44E-02,0.164106,2.44E-01,4.18E-02,4.44E-02,9.79E-02,6.63E-05,1.16E-01,1.26E-01
8.24E-02,0.000411116,0.141417,0.139658,0.0620155,1.01E-01,1.53E-05,5.63E-05,0.186239,6.35E-06,0.0351913,0.096299
0.143417,0.107428,6.34E-06,6.46E-01,0.523989,0.0730721,6.16E-02,0.00864555,4.28E-02,2.78E-02,6.13E-01,3.53E-02
1.40E-01,0.86868,6.89E-05,0.229768,2.10E-03,1.96E-01,0.0972846,3.14E-06,0.000372003,0.147166,0.00408578,0.0971714
7.50E-05,8.95E-02,0.150607,0.750069,1.04E-01,0.0647202,0.0142404,0.984473,2.26E-02,2.47E-01,0.00018409,1.73E-01
2.38E-05,0.127042,2.72E-05,0.0289609,1.83E-01,2.20E-01,0.180363,0.177599,0.0590313,9.94E-06,0.000168913,8.74E-03
9.82E-02,0.0661406,7.56E-05,9.62E-07,8.81E-01,1.00E-01,7.38E-06,2.04E-04,4.22E-03,0.224067,1.66E-02,2.62E-05
0.0278491,0.126475,0.012131,1.23E-01,3.84E-05,6.57E-02,0.0117106,0.000467997,2.53E-01,2.15E-01,0.104297,0.0374965
5.47E-02,0.0573378,3.81E-05,0.0800553,0.129142,5.34E-02,5.55E-02,5.00E-06,1.68E-05,2.29E-01,0.0722892,0.0156135
0.0907217,1.03E-05,3.79E-06,0.0903383,1.41E-01,1.29E-05,0.0515091,0.12106,0.103368,5.02E-05,1.94E-05,7.53E-02
2.66E-05,4.23E-05,0.701491,6.13E-02,9.91E-02,1.11E-05,0.100777,0.0942498,0.142788,1.38E-01,2.76E-05,0.120174
1.30E-01,0.0422341,0.000511623,2.16E-05,7.85E-02,1.33E-01,1.35E-01,7.10E-05,3.11E-05,0.135705,0.233465,0.124906
8.68E-02,0.0314182,0.0895341,0.0704211,7.06E-02,1.29E-01,0.00194311,1.02E-05,0.00469527,1.70E-05,0.0383199,4.22E-05
1.56E-02,0.0415243,5.06E-02,0.0323576,0.214463,0.23166,0.169754,0.0258579,1.75E-02,0.0801676,0.717634,0.104546
1.40E-01,1.89E-02,0.117116,0.0364694,0.108465,1.19E-05,0.00666904,2.32E-04,0.0438601,0.0989545,1.23E-01,5.33E-01
1.29E-05,3.56E-05,0.0669614,4.97E-02,0.142981,1.22E-01,0.0437278,1.89E-02,0.0337341,1.67E-01,0.0788102,6.21E-04
1.27E-03,4.37E-02,1.18E-05,2.70E-02,0.110429,0.0590429,0.0649573,8.06E-05,0.0109673,3.71E-02,0.523732,1.83E-06
5.22E-02,0.017657,0.0410129,0.0406797,1.22E-02,0.0541612,1.23E-01,0.0657746,0.0374244,4.41E-02,8.50E-05,0.936867
5.56E-05,0.0142628,1.00E-01,0.122904,2.17E-05,0.092838,0.229599,3.31E-05,3.95E-02,0.0167229,0.0582153,0.0565829
0.0883392,1.76E-06,1.34E-01,0.0381808,0.0100986,0.161799,0.0564178,0.0913549,2.37E-02,7.39E-02,3.59E-02,2.29E-05
9.71E-02,0.109182,5.80E-02,1.20E-01,7.48E-06,0.0938204,9.17E-06,1.43E-01,1.13E-03,1.32E-05,0.101597,1.00E-01
0.000181245,1.12E-01,0.245091,2.47E-01,1.40E-05,0.157233,0.0139815,0.0598306,1.68E-05,1.26E-01,6.47E-05,0.0910178
1.20E-01,0.248825,1.84E-06,0.0650835,5.14E-06,0.120067,1.03E-07,0.115014,1.09E-01,0.0902579,1.60E-01,0.00659278
1.46E-01,0.0287028,4.52E-05,0.0216632,4.71E-02,4.88E-06,7.52E-05,4.01E-01,0.000202602,1.39E-01,3.61E-05,0.000430004
1.07E-05,2.08E-02,0.142777,2.73E-02,2.94E-02,3.03E-06,2.11E-02,0.110205,8.85E-02,1.23E-01,0.78299,9.76E-06
3.31E-02,6.31E-05,2.47E-05,1.11E-05,0.122814,1.99E-01,0.0429515,0.016978,2.16E-01,0.00922098,0.127174,0.0823485
1.56E-02,0.125164,6.78E-05,0.0734466,5.27E-05,7.57E-01,1.39E-01,0.0698987,0.0476466,0.19523,5.17E-02,4.63E-05
0.104176,0.000182829,0.040274,1.19E-01,1.43E-02,8.19E-01,2.51E-01,0.132955,0.140992,1.23E-01,3.67E-05,0.116342
0.235642,1.37E-01,2.31E-05,0.19116,2.01E-05,1.16E-01,0.125776,3.66E-06,0.0491832,1.87E-05,0.00562756,0.00341356
0.16931,0.060238,4.51E-02,0.111704,0.00345817,0.000797396,0.7001,0.102868,6.49E-02,1.43E-01,7.26E-02,0.112879
1.10E-04,4.95E-05,0.0755065,0.135037,0.0754517,3.12E-05,1.55E-01,2.32E-05,9.70E-05,1.16E-05,0.02961,0.0754233
2.71E-04,1.56E-04,2.17E-02,0.122857,1.06E-02,1.35E-01,1.76E-05,3.98E-02,4.22E-02,5.10E-05,0.120117,1.37E-02
0.0687858,6.36E-05,0.0416895,0.0191171,0.197694,1.35E-01,6.08E-02,0.112287,0.840641,3.81E-02,0.230983,3.98E-02
1.27E-01,0.010055,0.140037,0.120007,0.141848,2.98E-05,4.29E-05,4.03E-01,9.68E-06,1.71E-05,1.48E-07,8.38E-05
0.000160729,0.0731513,0.113733,1.09E-01,0.102981,0.108721,0.582123,2.28E-01,2.57E-06,0.0207261,2.48E-01,3.98E-05
9.87E-02,1.14E-05,0.2319,0.0621241,4.65E-02,0.0512668,0.121091,1.54E-05,0.138936,7.38E-06,3.66E-01,0.0800636
1.32E-01,8.67E-05,0.027902,1.03E+00,5.15E-02,7.39E-02,5.32E-06,0.44388,1.02E-01,0.0189182,1.00E-01,0.0117741
1.44E-01,0.0253154,3.78E-02,1.86E-01,1.35E-04,0.0250155,1.09E-01,2.94E-05,3.07E-05,0.0757891,0.100987,0.0997484
0.113059,0.102636,3.45E-05,0.0366208,0.0267371,1.02E-01,0.086308,0.00624042,0.231492,7.14E-02,1.83E-05,8.65E-01
1.59E-01,0.225816,0.000130112,0.0431182,0.121078,0.0102367,0.0477612,3.39E-02,1.36E-01,1.02E-01,6.64E-06,9.01E-01
0.117536,0.0291839,1.47E-01,0.145901,8.98E-01,1.20E-05,1.05E-01,6.04E-03,1.01E-01,6.29E-02,0.0949002,1.44E-01
6.93E-02,0.119767,0.12512,8.97E-06,0.154274,6.07E-01,3.81E-05,0.184671,4.13E-05,0.0285786,0.00169871,9.64E-06
0.0709649,0.0827991,7.08E-05,1.45E-05,0.075762,2.57E-02,6.79E-05,7.10E-02,5.85E-06,0.12545,0.23715,0.00577116
5.63E-02,0.0171128,0.00826779,7.10E-02,4.17E-02,5.72E-02,0.00308086,1.33E-02,0.140242,1.03E-01,0.122186,0.112986
1.12E-01,1.03E-01,0.237152,0.0766714,0.217475,0.0459193,0.201112,2.00E-01,9.91E-06,0.0390365,0.120513,0.0661959
1.24E-04,1.38E-01,0.01745,0.032005,1.42E-01,2.36E-02,3.36E-05,1.05E-01,2.12E-05,6.96E-02,0.199712,0.0979442
4.00E-02,0.0412819,2.44E-05,6.12E-02,0.116036,1.04E-01,1.80E-01,0.250146,0.166814,4.75E-02,4.59E-05,0.000191288
2.58E-05,7.30E-05,1.53E-05,0.78855,0.113771,0.162244,4.38E-05,1.41E-01,0.014327,3.36E-02,0.218323,0.48871
1.84E-02,0.226795,0.183554,0.143275,2.74E-06,9.12E-02,4.79E-05,8.63E-05,0.0680208,4.19E-05,2.15E-05,0.101441
2.31E-02,0.156664,7.02E-02,0.487839,1.74E-05,1.04E-05,0.0658661,0.124897,1.11E-05,6.52E-02,2.30E-01,0.00768717
1.00E-01,4.48E-01,3.85E-02,0.0843271,1.79E-05,1.34E-01,0.119328,0.0105434,3.08E-05,1.15E-06,0.0569879,6.74E-05
2.34E-01,0.42493,0.0375091,1.25E-01,0.142298,6.37E-02,1.49E-01,0.0719301,1.13E-05,1.20E-01,0.0910389,1.35E-05
1.04E-01,5.98E-05,4.66E-02,5.99E-02,0.0156354,7.73E-03,1.04E-01,0.115883,6.25E-02,1.14E-01,7.12E-02,1.19E-04
0.10183,0.189592,0.000346201,2.05E-06,1.33E-05,1.01E-01,1.55E-02,1.13E-05,1.02E-01,1.31E-04,0.000134655,5.91E-05
1.31E-01,1.02E-01,0.0461886,1.21E-05,1.51E-02,0.0118171,5.26E-06,0.232745,1.18E-02,0.0132408,3.37E-03,4.51E-05
1.85E-01,0.0445512,0.0182171,1.09E-01,3.68E-06,0.12558,0.18151,0.0975485,2.19E-01,2.12E-01,0.124123,0.170682
2.51E-05,3.38E-02,3.59E-05,0.11784,0.0853828,1.04E-02,0.11123,5.39E-01,1.02E-01,1.08E-01,5.43E-05,0.104165
2.74E-02,8.44E-02,9.92E-02,0.131626,1.52E-02,0.1288,0.224644,1.22E-01,2.33E-01,6.72E-02,0.142863,0.0519441
1.39E-01,0.0879073,0.111814,2.11E-01,4.51E-05,1.46E-01,7.69E-06,0.0277583,4.74E-06,0.202175,0.000378788,0.00916899
0.121675,2.41E-01,7.65E-06,4.95E-06,1.83E-01,2.32E-02,0.0894359,9.62E-02,1.69E-01,1.15E-01,0.096887,1.93E-01
0.0395174,0.0869623,6.82E-02,0.123652,0.142275,0.0477912,1.53E-05,1.86E-01,0.0158854,0.031346,0.0663555,0.0538053
0.218752,1.67E-05,0.15439,0.0402234,1.08E-01,1.36E-01,0.0454238,0.0553289,3.20E-02,8.83E-02,8.16E-06,0.0852781
0.0611592,0.677632,0.237478,0.000152902,9.67E-06,1.18E-01,0.213613,0.0803259,0.106856,0.136823,3.37E-05,0.130835
2.46E-01,3.34E-05,1.83E-01,0.0349493,0.00821442,1.99E-01,3.89E-05,5.67E-06,4.24E-06,1.58E-01,8.24E-06,8.02E-02
0.121812,5.01E-05,0.0208842,1.04E-01,1.86E-01,0.0823548,5.24E-06,0.173344,0.14046,1.27E-01,0.0663227,0.0322679
0.0513237,8.36E-03,0.000110014,7.26E-02,0.011554,1.41E-05,1.28E-01,0.239173,0.0151104,1.25E-05,0.00630854,0.0125146
1.37E-01,3.97E-05,1.74E-01,9.97E-02,0.0469982,4.89E-02,0.00395976,3.24E-05,0.905195,1.73E-01,0.210277,4.04E-02
1.78E-05,0.0659358,0.0436679,0.0190069,0.040788,5.80E-05,0.0199614,5.53E-06,0.00508301,7.25E-06,9.36E-02,3.25E-05
