"","October","November","December","January","February","March","April","May","June","July","August","September"
"39",979785.856790195,857818.292349057,1184898.85187916,839737.914568566,918549.303619114,997023.957473246,1468348.75815631,689912.09581171,1088446.00051111,1179009.69090592,1054187.46658102,1048017.99057284
"40",1134158.62281218,1045061.74044209,1251685.02646387,1119387.43430452,950998.811808855,906374.52384129,760389.956923389,961077.561733485,1225658.29479162,881678.466980572,887056.168488795,931435.343751921
"41",426765.56293628,745011.122039348,1031345.94398245,658434.276845395,712763.744282741,734794.475653081,834110.112376521,691876.824042634,766920.359023871,895896.072830152,856323.286724438,679669.593518682
"42",539297.034575217,437215.169092034,341386.262981332,295237.753668938,600123.082401767,349928.795106118,385603.219169351,502126.8028701,453209.098795127,579072.526143863,523849.391821119,307857.902172724
"43",405686.692575114,293987.158055158,256263.139575932,227613.296068776,318614.441942149,260620.842277157,326720.142459733,316183.160533549,360690.513135726,326312.84394494,390269.037843907,307092.855377824
"44",279541.080979888,233923.660260504,237794.769167411,190655.175111786,205705.72600539,278416.660510692,199301.151863079,178104.839422385,272079.02677686,157579.674500135,238025.701305936,130613.830806602
"45",205474.000610435,130205.246876038,150272.858905476,172130.819024949,170430.089983908,141262.151552231,109912.144673638,57146.0303999189,166144.810503514,180042.824428532,110780.338922268,189847.465698393
"46",81542.9018517129,138556.284443036,84518.3335376948,59702.6472143766,76270.0802618205,85206.2995476734,137736.897429534,119165.22033266,51804.339308204,70267.2233740733,82929.8054574125,107713.086507876
"47",183660.432239108,146267.850172841,174092.034033711,122220.473783066,133025.636008475,111674.630256331,183585.609005627,290782.831462424,217555.11331464,74342.9224925533,204986.693325944,247421.342776282
"48",117672.946602016,106161.415030652,94574.805013503,91651.0304022316,155902.851391212,130052.120017204,85330.4217133804,116337.987210331,58606.2765911634,83725.4517109526,154658.397724857,72678.3389526268
"49",248696.75992388,240453.642985148,559549.052355801,346220.044660661,296429.158225505,433606.39803766,484347.606250313,248078.050934257,344146.204836007,398884.612548503,460992.61113318,254299.814720145
"50",984196.311034387,1020470.44516387,848076.894144122,1064543.65649606,1463434.92583862,974245.598372528,805438.087388602,997698.585880616,736597.292996743,1151170.33696161,805345.274047682,1307987.76483294
"51",1113650.65230933,1339811.85969639,810355.518745866,1177536.11985421,764783.637299806,1343543.93059487,933927.440103082,1094879.77186738,941708.526220337,732116.478799173,1364328.03850153,1217712.7606881
"52",972519.855467144,1119488.7226175,1080436.87068622,672638.826119161,1204341.3253808,1348263.89362388,990519.212327544,919209.302518251,1158300.88422,1112570.43710465,901177.283686414,784221.451911721
"53",951766.845511343,782579.877737534,547794.576853876,466281.971717349,821284.380328684,889053.171449427,841551.987300114,1118936.69754987,867366.90031805,703995.605001276,872290.878442755,648432.380404022
"54",477934.247821872,381383.166371794,440899.940177028,467372.843132598,445043.352846504,526822.979577729,456826.319260261,382411.530710069,361792.73508235,343587.411883614,377739.663592189,404498.567145361
"55",265116.975616507,233549.103043989,497250.721478606,241343.636835644,252632.791009504,305809.245305069,385819.241588104,181713.318984744,214657.491430365,309941.029299458,266155.193691015,379874.276867318
"56",177101.951488323,266025.027983119,158681.839013587,271533.611421997,224235.94383415,249220.506611334,228499.73979745,198113.536013356,190858.615587422,151535.48534372,190819.062239722,214139.989631439
"57",181469.763689448,168555.481598466,136831.797107844,112277.775083922,124395.752589288,175200.913786879,144305.653566833,143361.898105479,188422.702634147,106303.013770426,134237.99319861,114650.000536533
"58",76685.8752821548,59347.0071200416,114200.835186632,83875.9117359227,63724.2966491342,82118.3732472398,73679.9469140415,58543.6328109189,65393.0511796207,37986.4203722244,43158.9166071033,105228.693361539
"59",227090.543101904,221265.622097966,223465.734336349,92988.2063502329,212716.04604422,125843.881456276,154654.711728743,152805.016494507,280549.345864397,85976.6917597291,118410.64253831,126734.717934884
"60",112714.614540039,93241.2211807822,74452.473222029,91375.2945939141,64701.8802452543,59362.9770886871,53198.2318473414,104907.80403206,111621.285523371,153645.034557445,42390.8270580243,87760.6025855283
"61",529097.87662748,296714.013870455,415431.312033139,394151.768998314,416373.928117985,396436.854949517,512354.943109985,999107.370229973,758390.476966934,226819.469920817,237622.362142053,469901.716003243
"62",1094272.1743687,1418874.76694717,1000858.95751125,933414.057738382,768198.648816689,954854.26005012,1324938.65995929,822413.431041557,843824.96744519,1079902.70470522,773006.343458461,738865.089110608
"63",834524.758536951,1306193.8222407,904031.699603787,960116.12798737,571850.374785582,1098773.00231874,756211.548986536,1255543.06888564,1257102.3587323,1033913.49242466,1259703.09075229,984606.194898271
"64",1125384.84433681,924916.641585301,692117.388392148,962159.900159208,760735.206324474,1027684.38973196,1046488.86469057,929727.091617246,920888.980048734,934578.534731942,944528.878198527,1337242.67421697
"65",721219.861432294,766403.128883089,995340.65423336,637339.087176875,747233.50597319,836850.50667549,588982.285810448,700452.006347878,785386.564063731,746003.684878647,679733.633579462,701645.386068506
"66",385811.387006068,365503.563540459,354368.076735099,378845.57549506,438782.732642974,469104.58020692,466587.951803203,474407.244855905,376449.066999951,368748.791593042,483087.837199237,578562.501632811
"67",299313.090929311,199861.946113976,295351.292629929,301025.034421059,352377.887099906,203547.371182171,265712.36176055,312972.19555844,299406.384335756,364911.299538223,229801.632113915,239365.036313551
"68",280988.097007272,136629.128488957,117292.22034654,133526.100336802,164307.172938742,240589.216621722,164516.259242344,251073.025392627,195752.308173494,254197.221966399,233062.394976017,180314.207512854
"69",150400.519769507,188971.151061669,114470.88725845,118147.874762643,109264.096789972,202080.085184805,127160.078930953,77699.6185674369,134668.66124896,137847.306410411,230410.75078339,213261.677783489
"70",37210.4499621968,78603.0799457091,95097.8208586869,85980.9213970381,89340.6012276207,91405.437015933,82891.3558141271,74773.6804380409,121343.983226185,67423.7135081889,67315.3871363225,66131.8866372686
"71",142366.160306826,209128.297535395,88909.0705013586,80712.2890577226,206222.538292051,122346.093556405,107222.585820046,47944.673312471,239354.432392221,94443.8810761765,228004.897271711,196301.674326416
"72",92771.8506736897,92763.1440665978,115440.436188382,65349.864843918,38134.4142670598,159769.830973417,67012.2542585546,103681.055217338,143697.397125646,87761.9994777282,177620.279064802,40914.8853412677
"73",551953.62751489,310448.187504493,331867.42004584,488355.926284114,691557.906552075,260308.90818639,344065.079821186,507941.343370023,264295.716112119,366954.755500084,225718.639342826,319542.474142444
"74",737655.919816405,960480.175200355,850954.329244894,696464.174893874,999321.772265645,895385.071405561,707648.147422787,1201340.03239326,820365.159719914,815452.708138773,1261517.37629838,1327413.60720614
"75",971790.450293829,1082759.01606325,1190370.42177454,1052110.95587401,886264.672023143,1088948.88466429,820635.015855295,912742.085218054,696146.384144785,728785.116640621,1037069.16752277,895129.93971605
"76",1228751.83749846,878047.9345462,1375254.71954746,948823.850158286,934188.989119862,691847.611123957,849494.386933679,765150.206279513,730469.666671307,886889.618660549,884557.848432722,982308.382446673
"77",531769.461205531,631844.817246061,701211.673097696,889016.083326932,724248.607285009,595750.466169606,549915.617417365,659395.875143428,810643.22973765,906080.554780519,795920.267984911,808637.671697951
"78",439943.886879428,348993.246957771,527727.844116462,396058.040967399,402328.590900448,508102.951286344,532507.439258961,339036.383833683,411908.101183575,429254.133806283,573366.716854652,404764.843521845
"79",354379.572106427,208315.388697959,444512.392811894,269978.136811862,261049.215151252,263143.306737135,215409.890457083,286593.16090734,438748.412358714,350354.808090977,395353.53827451,335422.873402044
"80",272126.218368894,179814.482450141,149519.869185011,394702.257864837,141967.417820158,196324.728822064,257718.360253266,244327.736373467,234288.796253105,300626.046655318,170707.764144801,285852.968853666
"81",195268.024246847,114407.965116285,96722.1187077629,132369.048970642,167337.095962199,183084.328831307,124339.016424989,178045.526727346,192370.226997789,77480.9119020921,131209.609692976,143326.938017045
"82",83788.6235489166,81484.7023503758,142834.762965976,80404.1560698478,62047.0383220965,59569.0702816858,63875.1688234827,92855.8173275624,79066.9983724118,110867.517051143,142121.858874139,103560.734448161
"83",138607.550087156,195958.507385793,178936.739600158,85458.8748541899,65171.1073116429,87006.8719702956,180389.620751801,142708.538292977,90748.5828455919,113845.547466379,191345.448142109,78903.9152131704
"84",84522.4964779204,71318.611686704,94303.6269742816,101496.534929876,70448.786751924,227720.510016958,82339.7477601624,80509.1725341221,87709.6919329703,94791.3669131561,115561.759519256,239209.821205092
"85",269095.083793214,350035.399811459,371306.377080156,350555.241470107,344422.864204303,773983.529323853,388817.173469223,590962.95451033,399687.522758882,694358.831298641,362157.862490366,449861.148124824
"86",1163441.99723544,748619.690153025,1440730.59290593,1278378.03416486,956009.397576356,644322.34545102,845038.171162527,822176.201579856,699123.392649902,998457.421844281,1281094.87694032,896995.659792073
"87",1314186.42357846,862775.061129498,1032746.07683344,1087406.48002299,900357.679893771,881284.547934161,1096815.92098337,1157174.27980819,1159850.35511145,1146033.51062779,1656854.76266878,1088492.36708125
"88",1094643.165036,882712.438344906,866982.365301789,757710.162240452,1066404.42874333,1079082.5523422,881029.395690468,1207574.41492659,1199057.2575035,820707.262880546,937804.910510276,728468.518730663
"89",683338.014950416,874776.09745786,891895.602223702,658817.678272666,639058.411609395,1067368.57814357,816365.374956795,758829.873927576,834094.770038369,712777.212586291,661783.181659194,675935.347420655
"90",414193.784845222,478774.675093035,387682.247359232,338131.962538943,420273.499474836,421079.295162635,480748.469406972,452685.900824059,421077.720025434,347464.145945022,313444.229729617,430331.16978569
"91",292560.125093695,197201.595649938,399418.975227024,361596.176019122,261498.130163223,197716.862805103,354238.919718792,334581.168814965,476947.300551542,204418.572201064,283855.348250444,230715.37488555
"92",170409.384742778,176721.333153113,280739.008913683,224933.87242188,174394.099136948,202029.116136349,293663.794938671,211012.225885294,127647.181301593,222909.020052597,189069.219296937,183234.608132147
"93",162895.652340158,125453.460051456,120858.738700528,151543.661545216,131357.686112589,156967.108830774,168616.029189776,124961.353198082,122962.336679812,180498.793137584,251613.916998303,70523.1308216041
"94",75613.2967644159,70689.9352746703,51764.7758298075,105607.936673293,122095.564449101,60122.0058166704,128852.81549304,114674.565040493,119097.412121651,70912.1464406175,135929.252281682,60030.0625412681
"95",102313.837289204,362305.329665668,205654.764579152,88373.09629545,114144.054741598,95707.3920850982,199858.051796731,166551.137034905,174281.069900225,225353.288915269,96690.4224577774,196362.528620008
"96",105070.552050261,47622.0832221133,124774.596953381,78746.6635798772,201438.132213146,117698.657371312,115770.035957843,97407.5855984487,115898.207652402,103070.777033566,168161.234450133,211928.537277865
"97",540132.907775115,449141.96645461,551709.986179812,187523.659875329,671002.887532463,254949.39954552,609670.303769475,341814.578752547,520596.46764794,532026.412619141,545843.526769999,760286.242848021
"98",976929.663015721,1160342.17284051,585541.218708192,1211020.82895285,786339.723480561,895032.937940015,848101.720607293,881858.639845938,857520.153500579,602041.695697842,588040.360924477,989551.109955996
"99",1178709.77351445,808636.822432628,1083630.93119929,624911.217013953,1037285.4266443,950629.709785489,988306.322298071,1255215.5261438,867497.314910792,1058078.33980471,1151753.78926704,858197.504891954
"100",922163.646148232,1111769.48176152,1039075.08513148,1042422.85805379,901257.485595115,796496.899379975,844419.578369155,824825.588729928,1092512.90106984,1155296.33948266,909313.500993959,1152161.72095968
"101",742158.69114445,757223.743957897,641067.455795896,837646.238549365,609522.823198609,1256842.71450778,624010.670738127,539935.732690968,706885.132825238,760328.615431795,743667.879299234,772735.469746051
"102",382390.856057248,341578.825590516,492272.293192615,454334.88895233,535768.6172617,283233.776120785,430651.652213347,340091.820786221,448766.900988484,373436.947598651,634766.330223306,349260.860601199
"103",307271.631409446,328861.063317229,396440.077276619,394513.065321471,270333.758436462,312333.096313498,312123.554347772,232289.837810918,438994.191824835,244247.444149482,286666.248961157,219100.253978265
"104",196266.433938701,226989.939713859,207959.756589359,128610.391401052,251618.602337131,185218.282604889,143968.95956654,190531.660501712,201816.02079151,217689.749848801,205203.622389951,155756.930737122
"105",122711.563040568,180206.461130079,125435.179298497,83810.9347918028,137364.486826299,119684.807459359,179660.381794955,198760.680727948,133551.046458097,194473.187492667,97503.9094373224,169994.430656721
"106",98362.6601850134,70271.5805000823,98713.8247470148,134628.4076609,119080.11733581,105794.003713069,67941.9934804678,95794.4803174892,50017.6963296941,40675.2011047948,90324.2540861484,72984.9027189476
"107",183431.023484241,250040.634896539,137380.681208911,131489.115033604,210343.722731685,76149.7637775781,191739.429481463,305392.192325513,105796.404676985,155855.269123647,237906.859095661,224481.031721295
"108",33910.9280691355,161230.193645843,41323.8306352794,58434.9006250562,73220.1977221595,132420.037609152,172155.53700008,116425.085944267,68948.9456034037,67295.2413968648,136266.069157832,101048.003881741
"109",817887.288859463,566096.285820967,386764.174595656,477939.025980576,334559.206402771,508237.374163584,593337.229252329,293386.076080848,543996.701653264,588890.662212926,466879.473178764,661368.384674931
"110",820547.402568063,973650.353207848,536906.235516622,943824.580103219,846846.647323309,1053178.15567493,874946.268415768,951912.101556978,927781.546649682,960947.181337539,1059065.99518604,874884.504478372
"111",1268832.66234653,975107.580229247,1147767.24693779,1137407.48339427,1094480.59301724,1091805.10039688,907513.054484153,1522767.29880194,1057355.43774236,835608.224089929,847770.080738124,763669.882925441
"112",1049347.04015248,1103765.9970502,874353.337628092,1188347.22237641,1288022.09512165,1038762.70431973,1151558.4249277,967427.146702495,1012426.59890573,1100381.83411137,1268818.78416806,724071.177467376
"113",720235.57895803,766522.875221887,596761.532949261,594928.854734891,650232.789958565,793861.51683061,684165.910889425,757715.947914995,734898.581517519,604044.846942671,663167.271362073,569537.229224659
"114",436015.965136849,427033.582380689,322859.508747915,401620.831220647,448596.249578566,530943.656378411,355215.89896327,471564.719138266,359063.881611978,479710.437107053,418630.722168111,431004.598214566
"115",372855.741264155,238249.898990969,392009.681859133,337170.212700622,272314.912888956,260734.538932205,305710.306196018,332190.490105498,376742.482970612,257064.877122393,292034.969438719,251904.131384217
"116",210067.404397137,244737.817753151,150412.493555309,249266.531452533,250677.565898861,164174.421536499,135369.22323345,208434.529755123,206276.115274591,201503.053770754,268519.680516073,210147.448077352
"117",154635.419047178,104022.374008952,145246.851149803,169988.601801038,135885.032459794,150878.222503026,140546.62380694,221699.365419285,98771.4813403234,155157.355094271,140333.973723181,242875.978721485
"118",83922.4187050939,89602.1073116269,125762.632016611,86798.3206072876,147904.707428701,90264.5811268492,119168.714568319,135960.857642999,71159.4864694575,42027.0058224688,101028.091121301,79074.3114930371
"119",187733.591764617,293858.399249467,431280.740726876,134261.443684188,124495.427578318,150125.14350042,47745.8349230178,103169.862965495,136045.254639569,131373.709058257,136098.202317493,143012.593689241
"120",58099.2603885385,81493.8231297743,88422.8023818326,129708.14074388,117430.171511635,95149.1674049897,202485.374091421,85962.9693005798,117365.358666291,111649.6920986,80312.3931455855,81977.224205023
"121",275893.384441823,330829.524545786,433190.687533339,466462.510338843,709581.189940079,566050.680888645,336613.382003114,269146.949882734,329443.890937915,301644.800408025,306118.788889171,356586.199226149
"122",950020.61593455,722251.802556077,876322.505047234,1035048.66613189,1052288.5525824,774712.640302216,641300.098888989,701454.139582087,1067897.76995629,1318101.72032812,943436.31018432,1104438.15755168
"123",731921.238068285,1266967.05195821,1710422.04282345,807739.911463327,1122570.90532004,1199438.40309466,1074934.42689451,866679.818446273,1024918.95480553,1372064.61994473,1217355.47705285,1065325.8918647
"124",1260054.27390224,1012006.92044457,926555.224215013,1059465.08939577,931596.563959024,1183649.06682147,1179145.47309498,1059176.28516695,1442178.68327365,1048137.81117078,1234843.16064825,710373.400036505
"125",902412.033844435,629092.765321765,839491.607492229,1099371.26162615,523583.643159696,676124.843876388,655774.451296842,880934.465822508,811137.067432949,804331.316479459,885764.569666394,807364.963426636
"126",433010.741645489,374502.877980103,378825.069514027,473341.543157982,483442.710222034,451945.871357774,585227.39980773,538718.451359154,479128.91170522,472959.841708371,349481.78725079,431630.907459269
"127",246672.836799957,307057.432340608,307942.495212464,208433.482355007,270653.409384236,304281.556338678,291881.415340134,225512.624806568,315201.694592496,328001.848773225,249453.011725113,395848.886361282
"128",178516.794662509,247349.889817315,192335.594171342,205777.684574757,142804.070175421,203939.189579999,145539.317536657,195817.47255017,261444.816901264,151621.860021813,263628.832075658,152554.439865239
"129",158059.022819678,117557.531211754,220220.829515531,90532.8576955478,170060.617949688,210112.158042495,78287.6019204849,188505.44842381,172835.671580642,117559.257654851,194554.301693547,214312.753733587
"130",69230.1619551005,84661.2111957849,124921.943335579,73079.1774395525,103773.343843158,129369.920009326,254504.042798042,65428.2761897046,130881.511154523,100035.923366925,58236.9039588181,90688.918005386
"131",126936.116681174,89640.4180310176,142342.208577006,110288.786895992,270015.215129142,85198.99228666,293899.535292682,161359.212777245,186785.628993142,124336.35248296,265864.542994828,156122.403964209
"132",115670.689317085,80925.0804910364,150612.995065992,99554.0447631985,116212.706554166,98627.1458819024,132714.898990954,79455.9135709833,93932.5206463328,59055.5519592744,143725.7646258,109760.164117865
"133",457621.580589636,1002549.95119944,507366.603822245,250850.847348947,392393.165375206,398723.375645794,449488.298725532,351991.392861375,417200.254954729,555850.860710173,729690.159271688,410097.674457685
"134",682294.642738769,1028659.05344529,876115.612202362,679938.359841464,948620.135716907,645119.892541994,754133.653091386,847406.419559493,769922.320756518,778761.007507822,1215736.18923534,973009.401056813
"135",1339283.5766008,1174014.16800171,997930.843692663,921551.82093157,1067351.04427279,1168635.82130596,1378336.85179374,941222.467644757,1193311.25507182,1122769.56708447,1020936.34445828,650347.954124408
"136",1118660.15464415,984783.45578114,1026657.21232186,1094389.16111843,1122370.30584408,967762.619082934,877927.867865658,790105.659816051,1030948.76672644,846282.040343806,710096.484657244,1049876.79918257
"137",691254.164098009,677915.401015653,577806.984134337,830876.684054584,884554.465461692,789095.131461462,691359.74613062,660817.64974814,662097.283629064,587737.850785363,821699.052119219,645847.006445622
"138",404973.912898967,430931.203865029,320259.504949298,365204.463009754,380686.69291926,525628.749449887,449985.037232993,425277.344285934,329495.546746816,392049.181217992,387479.28774541,320341.800473365
"139",195981.989113036,306368.79459022,321562.900405049,207084.938535186,245188.733249792,299242.142840179,217257.746474363,225857.693193511,289967.240785827,252634.601294616,230687.689291691,236797.008923286
"140",279592.186704148,296422.128585267,166139.542079217,190803.186696908,261299.968242287,310374.401240399,207054.414633631,170023.973300495,220937.536380466,145832.077212632,146117.460515359,183572.146960093
"141",116747.041407197,151084.935116929,177901.556944651,226916.959525099,148211.958308581,147451.263269176,137649.109540481,137428.103518549,157346.029017066,122884.656927647,136331.455173676,131403.297647706
"142",85947.7985185113,60286.4032166964,59778.105644995,113413.741816959,114497.252500302,102338.76092682,70141.438525733,98422.9900153734,114766.080788494,72698.4420821845,65625.6493159746,92418.7970306476
"143",111689.533093316,247345.97004725,173702.622793199,116444.322949634,173397.174944492,149650.879595503,100957.290243142,153701.517906762,136760.918996876,93705.471747729,356232.73136148,131380.0282502
"144",94411.5211876812,91244.6417248903,155744.892308049,89356.3153053271,113973.982994451,54567.6344374221,99895.8730339674,73608.5069600622,84732.5428025358,111535.300223309,124505.63067804,100321.442778905
"145",256648.056341255,482152.261734037,750941.843431646,534917.616837594,678393.127445734,454880.293990141,830475.424711562,535308.818979901,275680.964595126,454661.20882706,1004839.29012818,864237.529380116
"146",689935.032419872,964060.438121519,912994.87329393,818393.586039574,714812.869288216,712080.187617138,813973.606688524,873526.351997877,1027248.59956244,1207714.74168283,869997.012686099,814625.630694714
"147",1203846.70583363,1409942.37237996,1127848.06599137,992747.971892269,755824.977700494,915387.954411455,766116.648819569,884063.510877125,1127585.68281568,921390.26311679,1356840.40027528,931867.845752764
"148",852823.075034114,891617.469697247,1234712.10712516,900108.801714995,1121195.31263463,967127.107015223,950601.583062166,951135.607523386,1222277.76043154,1112948.96053026,867687.392494357,973637.41880241
"149",704870.89749223,779194.131969094,604606.786536837,701107.062466426,730143.693542345,754577.175242701,941761.980385904,664710.369336394,570311.086018202,720391.777603833,531932.009383188,969640.410654308
"150",535601.470145763,545609.436469313,396373.098095754,430427.556027737,370166.822720051,409952.510978469,349881.486896827,409821.229969715,539968.59703798,566815.073828239,461145.323472368,394450.963872997
"151",348423.775428565,352798.706765649,273012.510133849,325300.611810032,273487.358919805,359465.770584577,442552.604778429,303160.166730133,266963.209062385,224997.662534921,264086.21900271,317081.425043683
"152",117786.072462472,240152.069710499,184655.215194689,153543.269672823,237408.400352472,195856.60791886,280187.820018546,290034.348353284,315733.641654999,183316.788299287,224409.949565253,250061.669695908
"153",100005.306081923,125875.753319555,142825.144766735,162119.930801068,245776.465312089,85243.1921952978,128436.189299419,122979.614134122,127304.240334856,144253.621660276,144444.28534459,105410.22154611
"154",72287.7701080725,67346.0847783082,57985.2405877945,51389.7689511806,62709.475591193,87784.6924446133,78498.460064719,86412.174399283,70335.832159645,97918.4952689273,57549.4682198148,75062.7889445594
"155",61712.3830577623,93417.9556638623,147132.94490273,189364.737948193,324652.017482523,86895.3828633728,239927.937548674,124646.513711251,181954.186744956,171211.887843779,108924.599443789,120278.282110513
"156",80953.2658936168,68230.9703502861,143955.654331721,79450.3898456791,121010.8854534,167232.331481699,75414.1889278209,73325.9032668008,136893.424409454,78244.4978892854,133655.25023416,110502.299023076
"157",570087.874880722,387889.702594684,491153.702261271,388025.609469573,508930.959677778,687605.591448835,429478.540022513,384770.783358293,478221.843704614,408672.417508729,427072.726101413,584534.283535934
"158",851303.07237383,770372.308851272,1177094.99624262,762301.408353166,642643.797714832,944549.26929311,771957.204366894,1284013.79904522,1055426.10651192,1015617.29132439,933519.272411988,1311838.23103156
"159",872834.997782343,740995.93379067,1093572.06758441,1160397.17524832,1122127.13400854,753076.240884422,1602065.66843593,979296.196394293,1000330.58659085,1182076.41247016,1351456.99854457,1293795.20745611
"160",755123.941338684,1088452.32110285,1003716.34882701,1125979.52956421,1213943.6290327,1008827.81622442,1095384.66823417,842150.884157061,958823.064615737,1190912.50681858,917736.024313629,1125924.70283459
"161",791849.216953923,757790.289454697,793177.639885331,785028.522800789,619015.954248069,713438.454830915,721663.920388355,654449.598093776,476522.624735124,498627.313135919,741413.25300719,839241.220118947
"162",553478.704047647,440812.884674701,464519.557424552,420026.093948898,399621.937634234,476838.667784737,488732.271953053,435420.940707515,263834.016595339,384191.485471792,421753.35050969,412377.215752041
"163",285771.262011756,267227.476913878,431707.532391399,315726.006833112,219610.813110062,422696.195064701,328419.110841339,302128.46455696,257185.212832596,299505.720350492,354449.383485946,240713.529275226
"164",156324.072883145,175970.292113363,301044.106710175,168342.562009736,193808.197849306,154954.675773195,149758.887990069,190320.302353978,202568.087895456,176903.5412053,200793.066916389,176994.255910107
"165",117958.045283494,152969.034459761,137440.615727698,143507.001544803,174976.8873493,102662.305697157,106537.901691689,93013.926062447,84105.8789453309,247193.327777101,157794.168739124,95952.1179868348
"166",81317.232718515,90751.8342885246,39839.9217222571,74070.1595434434,60631.6207158325,60779.7878167698,71466.958147991,94714.4593039367,81512.0223712783,87994.8667438786,71499.8164833396,66931.9499022953
"167",98286.5279769221,131901.827518157,174954.257162892,111903.863276501,188327.073985684,96946.0010213674,199041.367873978,157466.774595252,249703.027680775,71620.3179466633,158775.430008824,258571.804330051
"168",65774.2079090189,81557.0623397309,59052.8120169479,141084.705922688,70656.7887655464,84475.6673724643,106431.688495521,88512.4677134649,87863.5107214797,73504.0713889993,227241.887735282,67326.5274290669
"169",649531.594156169,319486.052526885,667177.426752386,480006.041202303,482200.482052544,459501.009143292,206316.352895335,581109.229869614,393218.349587714,572202.149292703,771788.337910938,357319.181110308
"170",1214026.86726852,1280448.3270194,685744.206305688,916080.014918635,899897.354761599,777685.169852735,1173384.63358811,1128750.58395259,948822.301689125,741864.68584662,847269.077959021,917920.209515977
"171",1216118.16054498,1465990.48431952,748787.983516027,1041582.08187194,866880.863624763,1070268.67155099,882512.28149391,1092207.98521397,939087.142707105,1219311.60301896,1015505.4299534,960811.416536808
"172",1058972.92047163,927736.463133762,937619.559911329,837823.322773669,1235068.10318115,814447.624459944,1272641.63680783,1182202.96852792,810174.977597727,931195.773708556,768180.544888137,1035584.0637728
"173",605653.47589137,979980.295703148,721478.881351869,881573.538742846,846046.169329827,732813.341895385,564066.543665538,961612.082764098,700416.680648322,860454.675858792,653460.35411043,1062581.52469543
"174",412557.229223869,456023.230272395,386631.348737456,560799.530748211,382701.736774016,376026.957423903,460607.917952082,593607.257818846,366308.594176673,394417.307191851,409208.835031802,362656.180245974
"175",295740.748152978,310752.773908709,266876.430932195,221481.840550421,282323.04003042,215661.442113662,205778.825934645,270591.288077144,237733.481847829,310302.528049845,210749.329427387,212428.499414305
"176",326803.58288461,129855.929476703,229792.701846424,316402.577597998,148440.797818136,188339.197426488,161904.456174183,211299.54397617,128335.524392098,225825.113969571,195733.927564507,223007.062993476
"177",167858.82547044,133204.899230252,163708.174929422,161359.573940589,101368.03162198,98333.8888047678,180269.161871058,169108.370908856,159559.194612885,98397.2305679255,94976.0888402262,162356.001626498
"178",57953.1347233161,74671.5389900651,65126.7146345508,80052.0379817201,93896.4356696398,103381.959975173,65992.9889427922,75292.3019263733,166114.92849942,127669.178330789,109418.615147496,86633.3196941989
"179",153971.99898472,121283.782428438,144227.398684313,278561.309878642,182343.614904346,247625.481896041,251789.727998229,196833.132725118,155256.469304129,150179.502018193,262955.153172947,77229.1974379302
"180",96888.0041996571,65698.4703175363,70154.4647616009,156000.386816765,69018.2935609159,90683.2377047661,64728.0700821647,88476.2772670556,167527.266583446,80221.8269096371,91963.3719998238,89773.0479313367
"181",839835.499134982,516903.284406996,659715.207452708,581877.275587879,264526.772852573,432960.877210824,714450.563079528,317465.300124453,226612.083265226,627650.933286122,408753.405749757,668882.377060511
"182",728258.118688774,1147290.66951944,1084398.0151988,1021203.06946846,1329089.72042725,898694.488554112,793706.321834001,907957.719239835,852012.320365724,916709.95987446,1021526.12026474,659910.013284445
"183",752689.525803239,1417933.14277308,1082889.40365464,1206541.54230357,915229.846584081,801345.894978154,952822.040683284,1302962.15034799,756968.677877872,1198899.00168602,1224543.53371492,851042.904596495
"184",913924.66087436,664826.470902795,1009878.19617729,1009606.88488551,655426.178817293,1369646.07325583,989513.842235093,1066083.49151385,899912.891936676,1179619.04981123,935507.658218725,822208.874004794
"185",838453.614898214,723321.149076234,763476.805286408,737857.711028359,588482.691259046,712907.175928271,715838.213163483,912272.914273569,784634.240247477,768635.679653799,959043.161764127,788497.388141599
"186",420324.210213892,530484.897789372,387801.703500443,333760.64903238,360200.469169311,330744.548370229,513579.534637411,354170.959104165,408697.462094212,381098.544051644,387316.606786373,417548.953677038
"187",290996.049056289,472398.850380765,307039.680981176,276563.315512554,234631.472364837,200290.44316206,297321.792462257,322003.717710401,272193.936126347,275157.130618966,189755.682106492,291398.97844839
"188",186398.007384346,310368.355874572,166623.498710012,166719.729749057,254614.932485441,172681.333949459,183085.1253521,188057.182289143,301968.956439261,243757.560159431,195329.745593105,183341.659417478
"189",120598.552274428,76069.6905659042,111857.236824985,239004.460834193,76968.9091234981,146850.973609534,84864.0706603093,204338.749509983,124973.495336312,195608.802977919,158110.873260601,166389.537527216
"190",68954.8038990749,122471.678485962,79884.238614178,104712.001225578,81961.6281553633,145815.646006932,65166.3361948895,151188.804080336,54566.7620280347,55822.7766230259,94679.57768449,105561.120424084
"191",100805.74373694,193102.018762888,176590.260307819,46655.6810081947,144255.093033917,77287.3117258433,151663.757746556,162458.149149575,110965.45612527,58586.8497789786,131567.026067492,220992.873497233
"192",92667.3532092538,113426.524109407,56159.0655663358,72272.8807861757,135194.284837653,94237.0281950669,93044.8909130929,109451.788510972,94121.4978004393,56614.8770115718,68748.5645235395,47961.0951093643
"193",234410.419471635,283570.619060498,396090.761143326,373193.868222328,374315.17209435,379649.048367569,370296.309941876,593740.748229794,524112.86318055,312827.782286071,209326.850893493,384211.37155195
